ax,ay,az,gx,gy,gz,id
-0.649651,-10.1719,-1.94776,-3.33431,-4.12599,23.5462,2
-0.691525,-10.1468,-1.97408,-2.74806,-3.461,19.9062,2
-0.725025,-10.0977,-1.98006,-2.30181,-2.726,16.1699,2
-0.893719,-10.2114,-2.04825,-1.96056,-0.022254,4.75996,2
-0.876969,-10.3932,-2.04347,-1.92556,0.800243,-0.175024,2
-0.894915,-10.483,-2.11645,-1.58431,1.88524,-6.17751,2
-0.863809,-10.5392,-2.10329,-0.893065,2.94399,-13.16,2
-0.898504,-10.5164,-2.11645,-0.350567,4.16023,-20.6237,2
-0.971485,-10.4327,-2.12124,0.174431,5.29773,-27.7462,2
-1.06839,-10.2772,-2.10688,0.918179,6.29523,-33.9149,2
-1.11266,-10.1396,-2.08893,1.53068,6.90773,-38.6487,2
-1.12223,-10.0199,-2.08415,2.18692,7.20522,-41.7287,2
-1.09711,-9.87278,-2.06022,3.07942,7.28397,-43.6186,2
-0.736989,-9.47079,-1.9669,4.25192,6.20773,-43.4611,2
-0.60658,-9.41695,-1.97647,4.28692,5.77898,-42.0699,2
-0.458225,-9.33798,-1.92502,4.56692,5.35023,-40.5999,2
-0.31346,-9.2985,-1.91665,4.26942,4.90398,-38.6137,2
-0.184247,-9.29372,-1.90828,3.93692,4.54523,-36.3912,2
-0.0430708,-9.35713,-1.89631,3.45567,4.19523,-34.2912,2
0.117248,-9.50668,-1.89751,3.03567,4.00273,-32.3837,2
0.163908,-9.58086,-1.91186,3.16692,3.95023,-30.9487,2
0.209372,-9.52103,-1.8652,3.70067,3.78398,-29.7762,2
0.276371,-9.51864,-1.84008,3.59567,3.36399,-28.5337,2
0.454636,-9.64187,-1.83051,3.42067,2.30524,-24.955,2
0.540777,-9.61436,-1.82094,3.54317,2.00774,-23.975,2
0.619741,-9.62273,-1.80897,3.49067,1.78899,-23.2662,2
0.612562,-9.57846,-1.82572,3.34192,1.69274,-22.61,2
0.630508,-9.49471,-1.81615,3.16692,1.47399,-21.8225,2
0.635294,-9.42173,-1.7994,2.75567,1.27274,-20.7987,2
0.678365,-9.39422,-1.79222,2.09943,0.966493,-19.4687,2
0.703489,-9.42054,-1.79462,1.49568,0.677744,-17.885,2
0.707079,-9.43011,-1.78983,1.18068,0.388995,-16.17,2
0.720239,-9.40259,-1.77308,1.02318,0.161495,-14.42,2
0.765703,-9.4684,-1.76829,0.235681,-1.07225,-9.45,2
0.792024,-9.46361,-1.74915,0.0256819,-1.536,-8.19875,2
0.798006,-9.4313,-1.75274,-0.245567,-1.9385,-7.1925,2
0.835095,-9.43968,-1.75513,-0.735566,-2.411,-6.13376,2
0.876969,-9.52582,-1.79222,-1.33056,-2.85725,-5.09251,2
0.909272,-9.57487,-1.82812,-1.63681,-3.04974,-4.27001,2
0.927218,-9.56889,-1.82453,-1.58431,-3.076,-3.61376,2
0.955932,-9.58325,-1.82453,-1.78556,-3.111,-3.06252,2
0.976271,-9.6335,-1.83649,-1.89931,-3.08474,-2.62502,2
0.97986,-9.65623,-1.86162,-1.75931,-2.94475,-2.34502,2
1.01336,-9.68016,-1.86281,-1.28681,-2.41975,-1.49627,2
1.0014,-9.65623,-1.86879,-0.998065,-2.1485,-1.30377,2
0.997807,-9.59641,-1.84606,-0.665566,-1.87725,-1.11127,2
1.00977,-9.58923,-1.84367,-0.674316,-1.7285,-0.822522,2
1.01336,-9.62871,-1.87238,-0.761816,-1.501,-0.498773,2
1.0014,-9.61914,-1.86879,-0.534317,-1.19475,-0.218774,2
0.991824,-9.58205,-1.84367,-0.298067,-0.879753,0.0349755,2
1.00618,-9.62392,-1.84128,-0.385567,-0.739752,0.411225,2
0.993021,-9.6658,-1.84726,-0.438067,-0.564752,0.629974,2
0.984646,-9.62392,-1.82931,-0.271817,-0.337253,0.734973,2
0.945164,-9.64786,-1.82572,-0.595566,-0.109755,0.997473,2
0.937986,-9.65264,-1.82213,-0.613066,-0.118504,0.857473,2
0.910469,-9.63948,-1.81256,-0.735566,-0.179754,0.743723,2
0.900897,-9.63469,-1.81256,-0.910565,-0.354753,0.682474,2
0.893719,-9.65025,-1.82333,-1.13806,-0.573503,0.542474,2
0.905683,-9.6646,-1.83529,-1.21681,-0.739752,0.411225,2
0.924825,-9.67657,-1.84008,-1.26056,-0.827252,0.279975,0
0.921236,-9.68375,-1.85683,-1.26931,-0.888502,0.0437255,0
0.924825,-9.65144,-1.85922,-1.12931,-0.853502,-0.192524,0
0.908076,-9.62751,-1.85803,-1.15556,-0.914752,-0.315023,0
0.894915,-9.57727,-1.87358,-1.32181,-1.151,-0.245024,0
0.893719,-9.58564,-1.87597,-1.51431,-1.2735,-0.140024,0
0.899701,-9.59641,-1.88435,-1.72431,-1.3435,-0.0175242,0
0.892522,-9.59641,-1.89272,-1.88181,-1.4835,0.052475,0
0.924825,-9.61196,-1.8999,-1.98681,-1.57975,0.0787258,0
0.939182,-9.64307,-1.92263,-2.03931,-1.606,0.131225,0
0.953539,-9.6658,-1.93579,-1.88181,-1.50975,0.0262256,0
0.948754,-9.62512,-1.94536,-1.70681,-1.4485,-0.175024,0
0.947557,-9.62751,-1.94656,-1.62806,-1.396,-0.341274,0
0.93679,-9.66221,-1.9669,-1.74181,-1.42225,-0.367523,0
0.972682,-9.70648,-1.97647,-1.44431,-1.711,-0.498773,0
0.984646,-9.75075,-2.00997,-0.971815,-1.66725,-0.446273,0
0.981057,-9.71127,-2.02074,-0.201817,-1.43975,-0.472523,0
0.97986,-9.62153,-1.99561,0.445681,-1.17725,-0.332523,0
0.96311,-9.55812,-1.98485,0.62943,-1.00225,-0.0350242,0
0.969093,-9.53898,-1.98006,0.57693,-0.844753,0.393724,0
0.642473,-9.64546,-1.99442,0.148182,-0.136004,0.664974,0
0.433101,-9.69093,-1.74317,-2.21431,-0.879753,0.376225,0
0.440279,-9.734,-1.77188,-2.40681,-1.6935,-0.113774,0
0.468993,-9.7316,-1.79701,-2.04806,-2.3935,-0.455023,0
0.521635,-9.73519,-1.82931,-1.62806,-2.936,-0.455023,0
0.552742,-9.73041,-1.86879,-1.09431,-3.33849,-0.262524,0
0.55992,-9.66221,-1.89272,-0.569316,-3.56599,-0.0787745,0
0.601794,-9.58804,-1.90349,-0.525566,-3.81099,0.174975,0
0.622133,-9.57487,-1.92024,-0.761816,-3.85474,0.411225,0
0.689132,-9.65503,-1.98724,-1.75056,-3.25975,0.612474,0
0.702293,-9.7328,-2.02911,-1.34806,-1.84225,0.551224,0
0.671186,-9.70289,-1.9992,-0.814316,-1.3785,0.498724,0
0.641276,-9.66221,-1.99083,-0.490567,-0.976001,0.568724,0
0.614955,-9.66101,-1.97647,-0.306817,-0.748502,0.743723,0
0.616152,-9.65862,-1.98006,-0.123068,-0.564752,0.927473,0
0.579063,-9.63589,-1.96092,0.200681,-0.424754,1.11997,0
0.555135,-9.58445,-1.96451,0.200681,-0.424754,1.33872,0
0.564706,-9.59401,-1.94536,0.0869318,-0.582252,1.60997,0
0.577866,-9.63948,-1.96331,-0.201817,-0.678503,1.93372,0
0.562313,-9.66341,-1.9669,-0.0268179,-0.652253,2.15247,0
0.55992,-9.65623,-1.9657,0.139432,-0.416003,2.72122,0
0.552742,-9.67059,-1.96211,0.148182,-0.293503,2.74747,0
0.531206,-9.65503,-1.95613,0.253181,-0.153503,2.64247,0
0.521635,-9.65982,-1.94536,0.209431,-0.109755,2.48497,0
0.506082,-9.68255,-1.93938,0.0519317,-0.188504,2.29247,0
0.49651,-9.70289,-1.95374,0.0431819,-0.241004,2.06497,0
0.489332,-9.71725,-1.96211,0.0256819,-0.284753,1.81997,0
0.486939,-9.71246,-1.96211,0.218181,-0.372253,1.57497,0
0.479761,-9.66939,-1.95135,0.428181,-0.416003,1.36497,0
0.485743,-9.63469,-1.94536,0.498181,-0.512253,1.18997,0
0.514457,-9.67418,-1.9657,0.279431,-0.407254,1.05872,0
0.514457,-9.64905,-1.95972,0.349431,-0.302253,0.962473,0
0.509671,-9.6335,-1.95972,0.218181,-0.232254,0.822474,0
0.494118,-9.63828,-1.95374,0.0519317,-0.223505,0.752473,0
0.491725,-9.65144,-1.9669,-0.0880678,-0.232254,0.664974,0
0.490528,-9.67178,-1.95135,-0.123068,-0.249753,0.612474,0
0.479761,-9.67298,-1.96331,-0.0618179,-0.293503,0.629974,0
0.4666,-9.67537,-1.95972,0.00818193,-0.416003,0.708724,0
0.48335,-9.65503,-1.95254,0.139432,-0.503502,0.769974,0
0.48335,-9.65982,-1.96092,0.148182,-0.582252,0.796223,0
0.520439,-9.6658,-1.97647,0.419431,-0.512253,0.664974,0
0.522831,-9.68494,-1.97168,0.410681,-0.416003,0.551224,0
0.516849,-9.67896,-1.98126,0.53318,-0.223505,0.419975,0
0.518046,-9.65144,-1.97288,0.64693,-0.022254,0.384974,0
0.51326,-9.64905,-1.96211,0.64693,0.126495,0.402475,0
0.507278,-9.65264,-1.9669,0.59443,0.248995,0.341225,0
0.494118,-9.63469,-1.95733,0.524431,0.336495,0.323725,0
0.498903,-9.65623,-1.95015,0.314431,0.283995,0.341225,0
0.492921,-9.69093,-1.94776,0.165682,0.213995,0.297475,0
0.501296,-9.67896,-1.94776,0.270681,0.187745,0.201225,0
0.522831,-9.65503,-1.9346,0.436931,-0.0835047,-0.0262742,0
0.528813,-9.7005,-1.95015,0.436931,-0.232254,-0.0262742,0
0.514457,-9.70289,-1.94656,0.66443,-0.381004,-0.0787745,0
0.551545,-9.7316,-1.93819,0.86568,-0.494752,-0.0350242,0
0.558724,-9.77348,-1.95015,1.23318,-0.486003,0.148725,0
0.570688,-9.7328,-1.96092,1.80193,-0.363503,0.183725,0
0.561116,-9.6323,-1.92742,2.28318,-0.109755,0.297475,0
0.564706,-9.57248,-1.8987,2.23067,0.0827451,0.446224,0
0.533599,-9.57487,-1.88435,1.75818,0.240245,0.699974,0
0.503689,-9.57966,-1.87119,1.44318,0.353994,0.813723,0
0.471386,-9.63948,-1.84128,0.104432,-0.101004,1.04997,0
0.454636,-9.66939,-1.83529,0.0344319,-0.311003,0.997473,0
0.412762,-9.66819,-1.82572,0.0869318,-0.652253,1.07622,0
0.374477,-9.65503,-1.80419,0.0606818,-1.1685,1.13747,0
0.367298,-9.65982,-1.7994,-0.0618179,-1.87725,1.09372,0
0.288335,-9.67657,-1.77667,-0.245567,-2.76975,1.00622,0
0.144766,-9.70289,-1.69172,-0.263067,-4.07349,0.717474,0
-0.0179462,-9.7316,-1.67139,-0.411817,-6.20849,0.253725,0
0.0323031,-9.76869,-1.69053,-0.490567,-9.03473,-0.140024,0
0.0287139,-9.77348,-1.68455,-0.0705678,-11.6247,-0.735022,0
-0.130409,-9.75075,-1.55533,-0.315567,-20.3747,-2.67752,0
-0.267996,-9.7663,-1.49791,-0.341817,-23.9359,-3.48251,0
-0.410369,-9.73998,-1.40817,-0.210567,-28.1534,-4.41001,4
-0.537188,-9.75434,-1.36271,-0.350567,-33.1059,-5.35501,4
-0.625723,-9.82732,-1.31246,-0.516816,-38.6971,-6.46625,4
-0.777667,-9.8656,-1.25623,-0.464317,-44.7346,-7.9625,4
-0.829112,-9.83091,-1.25384,-0.341817,-51.4109,-9.60749,4
-0.747756,-9.81057,-1.30768,-0.333067,-58.0521,-11.2875,4
-0.631705,-9.80458,-1.40937,-0.420567,-64.1333,-13.0025,4
-0.446261,-9.74356,-1.5326,-0.446817,-69.3571,-14.4987,4
0.178265,-9.52223,-1.95254,-1.81181,-77.6083,-17.2637,4
0.423529,-9.4337,-2.11645,-2.87056,-77.9408,-17.5875,4
0.667597,-9.39302,-2.2672,-4.13056,-76.9608,-17.6662,4
0.878165,-9.38345,-2.42632,-5.4343,-74.7383,-17.4562,4
1.08155,-9.37747,-2.54357,-6.6068,-71.3695,-17.08,4
1.22752,-9.36072,-2.67278,-7.63055,-67.1083,-16.5987,4
1.37946,-9.36072,-2.79242,-8.59304,-62.0508,-15.9337,4
1.52064,-9.38345,-2.90129,-9.48554,-56.2058,-15.1112,4
1.62951,-9.41934,-3.00299,-9.96679,-49.7221,-14.0175,4
1.72881,-9.45045,-3.11186,-10.098,-42.6609,-12.7225,4
1.87478,-9.47079,-3.265,-8.34804,-19.0447,-7.455,4
1.94177,-9.51625,-3.31406,-7.5518,-10.8372,-5.35501,4
1.95494,-9.6,-3.33081,-6.5018,-2.3935,-3.26376,4
1.87358,-9.6,-3.35115,-4.9268,5.96273,-1.34752,4
1.84726,-9.50548,-3.29731,-3.45681,13.934,0.288725,4
1.80538,-9.45164,-3.23868,-2.73056,21.5202,1.90747,4
1.7013,-9.50548,-3.2016,-2.09181,28.6514,3.43872,4
1.58405,-9.55932,-3.1334,-1.29556,35.2226,4.75996,4
1.4656,-9.5677,-3.03888,-0.490567,41.1201,5.89746,4
1.31007,-9.57966,-2.95035,0.366931,46.2301,6.92995,4
1.0002,-9.64426,-2.70269,2.88692,57.0276,9.6162,4
0.882951,-9.6323,-2.5998,3.93692,59.3726,10.2287,4
0.690329,-9.61316,-2.47418,4.94317,60.9563,10.7712,4
0.501296,-9.55932,-2.35214,5.66942,61.4288,11.2087,4
0.375673,-9.56171,-2.22173,6.01066,60.7988,11.5674,4
0.259621,-9.62632,-2.12483,6.27316,59.3201,11.7949,4
0.244068,-9.67896,-2.05304,6.85066,57.3251,11.8474,4
0.257228,-9.72562,-1.99681,7.62066,55.1638,11.8387,4
0.251246,-9.71844,-1.94895,8.60066,52.8976,11.7424,4
0.307477,-9.667,-1.9346,9.3969,50.6313,11.6199,4
0.452243,-9.59401,-1.87717,10.2807,45.6964,11.1649,4
0.303888,-9.50548,-1.78863,10.0007,44.2789,10.9462,4
0.147159,-9.44446,-1.70967,9.15191,42.1001,10.7362,4
0.0646062,-9.43968,-1.62831,7.74316,39.1076,10.6049,4
0.0478564,-9.51027,-1.59362,6.43066,35.7126,10.4387,4
0.0705882,-9.60718,-1.57807,5.66942,32.2476,10.0712,4
0.138784,-9.67178,-1.5984,5.23192,28.9139,9.6162,4
0.256032,-9.74596,-1.61994,5.12692,26.0089,9.20495,4
0.323031,-9.77108,-1.65822,5.28442,23.6902,8.69745,4
0.344566,-9.79382,-1.61156,5.51192,21.8089,8.0587,4
0.0837487,-9.63469,-1.50149,5.34567,14.7915,6.62371,4
0.0143569,-9.60837,-1.4656,4.96942,11.8777,6.24746,4
0.0107677,-9.60239,-1.46201,4.45317,8.75397,5.96746,4
0.020339,-9.6323,-1.47876,3.90192,5.67398,5.66996,4
0.087338,-9.65384,-1.51466,3.44692,2.79524,5.32871,4
0.161515,-9.62632,-1.53499,3.05317,0.292745,4.97871,4
0.244068,-9.61675,-1.57089,2.45817,-1.6585,4.50621,4
0.30987,-9.63111,-1.60917,1.84568,-3.11974,4.03371,4
0.378066,-9.68135,-1.64865,1.23318,-4.13474,3.59622,4
0.433101,-9.68853,-1.68455,0.85693,-4.64224,3.14997,4
0.490528,-9.69571,-1.74676,-0.280567,-4.53724,1.96872,4
0.480957,-9.73878,-1.77308,-0.604316,-4.15224,1.61872,4
0.467796,-9.71007,-1.7671,-0.805566,-3.81974,1.25997,4
0.439083,-9.667,-1.75753,-0.919315,-3.53099,0.944973,4
0.398405,-9.69093,-1.75035,-1.18181,-3.39099,0.769974,4
0.393619,-9.77467,-1.75992,-1.48806,-3.4785,0.682474,4
0.358923,-9.80578,-1.75035,-1.44431,-3.61849,0.341225,4
0.36012,-9.7663,-1.72762,-1.14681,-3.74974,-0.175024,4
0.369691,-9.7328,-1.73958,-1.14681,-4.04724,-0.682523,4
0.400797,-9.74117,-1.77667,-1.16431,-4.30974,-1.05002,4
0.507278,-9.66101,-1.83888,-1.11181,-4.17849,-1.77627,4
0.53001,-9.6646,-1.8652,-1.19931,-3.88099,-1.63627,4
0.561116,-9.64067,-1.88195,-1.15556,-3.46974,-1.48752,4
0.565902,-9.61914,-1.88315,-1.13806,-2.94475,-1.22502,4
0.574277,-9.61316,-1.89153,-1.27806,-2.4285,-0.840022,4
0.581455,-9.64307,-1.89153,-1.34806,-1.921,-0.446273,4
0.598205,-9.69332,-1.90469,-1.36556,-1.42225,-0.183774,4
0.591027,-9.71485,-1.9011,-1.24306,-0.906003,-0.0612745,4
0.567099,-9.71366,-1.87717,-1.01556,-0.477252,0.00872517,4
0.567099,-9.72084,-1.89153,-0.893065,-0.144754,0.00872517,4
0.5001,-9.67298,-1.85683,-0.245567,0.222744,-0.166275,0
0.512064,-9.67537,-1.86281,-0.298067,0.126495,-0.157524,0
0.507278,-9.68255,-1.85683,-0.254317,0.0127454,-0.157524,0
0.515653,-9.68255,-1.84487,-0.0793178,-0.00475454,-0.0525246,0
0.533599,-9.68016,-1.84487,-0.0793178,-0.0397539,0.0699759,0
0.540777,-9.69452,-1.85803,0.0519317,0.0214953,0.253725,0
0.547956,-9.67418,-1.86281,0.226931,0.170245,0.358725,0
0.555135,-9.64307,-1.85444,0.340681,0.266494,0.349975,0
0.561116,-9.63828,-1.85324,0.200681,0.397745,0.358725,0
0.569491,-9.65144,-1.87119,-0.018068,0.511495,0.349975,0
0.541974,-9.67537,-1.85803,-0.0793178,0.642744,0.157475,0
0.503689,-9.63469,-1.8329,-0.0880678,0.485244,0.131225,0
0.495314,-9.64666,-1.82094,-0.219317,0.283995,0.253725,0
0.501296,-9.68135,-1.82213,-0.429317,0.0739956,0.437474,0
0.480957,-9.69093,-1.81735,-0.438067,-0.109755,0.664974,0
0.474975,-9.68734,-1.80778,-0.411817,-0.206004,0.909973,0
0.448654,-9.68973,-1.78385,-0.429317,-0.232254,1.14622,0
0.431904,-9.63948,-1.78385,-0.525566,-0.293503,1.24247,0
0.44985,-9.61675,-1.78265,-0.884315,-0.398504,1.18122,0
0.457029,-9.64067,-1.80897,-1.31306,-0.459753,1.06747,0
0.434297,-9.64307,-1.9334,0.471931,0.170245,1.29497,0
0.459422,-9.73639,-1.87717,0.0869318,-0.678503,0.647474,0
0.459422,-9.73639,-1.87717,0.130682,-0.906003,0.402475,0
0.488136,-9.70648,-1.88674,0.226931,-1.05475,0.306225,0
0.49651,-9.64187,-1.89631,0.323181,-1.03725,0.227475,0
0.514457,-9.62871,-1.89033,0.139432,-1.011,0.236225,0
0.525224,-9.64546,-1.90708,-0.350567,-0.976001,0.349975,0
0.519242,-9.64426,-1.91186,-0.499317,-0.792252,0.393724,0
0.553938,-9.65025,-1.90469,-0.630566,-0.678503,0.332475,0
0.55992,-9.72562,-1.92622,-0.753066,-0.547252,0.349975,0
0.53001,-9.64187,-1.91545,0.148182,0.0214953,0.174975,0
0.524028,-9.64426,-1.92383,0.0519317,0.0827451,0.306225,0
0.509671,-9.63589,-1.92383,0.104432,0.0739956,0.437474,0
0.510867,-9.60837,-1.90947,0.121932,0.0214953,0.524974,0
0.510867,-9.62751,-1.92144,-0.018068,-0.118504,0.734973,0
0.508475,-9.65025,-1.9334,-0.000568032,-0.136004,0.927473,0
0.508475,-9.65264,-1.92742,0.0781817,-0.101004,0.988723,0
0.506082,-9.65982,-1.91665,0.156932,-0.0922542,1.05872,0
0.5001,-9.68853,-1.92622,0.279431,-0.0747542,1.14622,0
0.485743,-9.68135,-1.91545,0.436931,-0.0397539,1.11997,0
0.482153,-9.67059,-1.90349,0.419431,-0.136004,0.971223,0
0.489332,-9.66221,-1.89751,0.393181,-0.162254,0.927473,0
0.490528,-9.67896,-1.89392,0.375681,-0.153503,0.892473,0
0.479761,-9.67298,-1.8999,0.471931,-0.171004,0.857473,0
0.476171,-9.667,-1.89751,0.515681,-0.188504,0.831223,0
0.474975,-9.67059,-1.90349,0.428181,-0.206004,0.848723,0
0.455832,-9.67298,-1.88195,0.393181,-0.232254,0.848723,0
0.460618,-9.65264,-1.89751,0.401931,-0.197254,0.857473,0
0.458225,-9.6335,-1.88794,0.270681,-0.197254,0.813723,0
0.472582,-9.66819,-1.89033,0.0606818,-0.206004,0.796223,0
0.45344,-9.66939,-1.87119,0.0431819,-0.284753,0.183725,0
0.440279,-9.67776,-1.87717,-0.105568,-0.407254,0.0612254,0
0.43669,-9.67537,-1.88794,-0.149318,-0.652253,0.00872517,0
0.45344,-9.65503,-1.88195,-0.175568,-0.801002,0.0174756,0
0.452243,-9.64666,-1.89153,-0.245567,-0.897252,0.0962253,0
0.473778,-9.64666,-1.88794,-0.333067,-0.993501,0.0962253,0
0.485743,-9.65982,-1.8999,-0.446817,-1.046,0.104975,0
0.485743,-9.66221,-1.90947,-0.455567,-1.08975,0.0349755,0
0.501296,-9.66341,-1.92263,-0.481817,-1.0635,0.0174756,0
0.508475,-9.65623,-1.92981,-0.473067,-1.011,-0.0612745,0
0.504885,-9.65982,-1.94417,-0.481817,-0.696002,0.183725,0
0.502492,-9.65862,-1.94417,-0.368067,-0.573503,0.323725,0
0.51326,-9.6658,-1.93101,-0.341817,-0.424754,0.437474,0
0.498903,-9.66341,-1.94058,-0.289317,-0.276003,0.463725,0
0.494118,-9.65144,-1.9322,-0.298067,-0.153503,0.428725,0
0.504885,-9.64786,-1.92502,-0.306817,-0.136004,0.446224,0
0.498903,-9.67178,-1.92981,-0.394317,-0.144754,0.358725,0
0.508475,-9.69212,-1.94536,-0.411817,-0.153503,0.236225,0
0.51326,-9.6981,-1.94058,-0.280567,-0.144754,0.157475,0
0.506082,-9.67059,-1.94656,0.0169319,-0.118504,0.104975,0
0.538385,-9.63708,-1.96929,0.139432,0.0564957,0.192475,0
0.540777,-9.6981,-1.98604,-0.0443178,0.091495,0.323725,0
0.540777,-9.72682,-1.99442,-0.0443178,0.205245,0.349975,0
0.567099,-9.72682,-1.9992,0.165682,0.327744,0.384974,0
0.582652,-9.7651,-2.02074,0.62068,0.598994,0.551224,0
0.582652,-9.75075,-2.03868,1.25943,1.06274,0.638724,0
0.588634,-9.6658,-2.01834,1.94193,1.60524,0.717474,0
0.570688,-9.58205,-1.9992,2.16068,2.21774,0.909973,0
0.563509,-9.54137,-1.99561,2.03818,2.73399,1.29497,0
0.583848,-9.5653,-2.01356,1.65318,3.31149,1.67997,0
1.10788,-9.62871,-2.24207,0.384431,8.58772,2.70372,0
1.36032,-9.58564,-2.47059,0.209431,12.7177,2.93997,0
1.8329,-9.62751,-2.60818,-0.131818,18.5014,3.21997,0
2.05184,-9.71964,-2.73858,-0.131818,26.6302,3.52622,0
2.06022,-9.91226,-2.81635,0.244431,35.8614,3.79746,3
1.8341,-9.8345,-2.9001,1.63568,45.2676,3.77122,3
1.53739,-9.53061,-2.73739,3.13192,53.5801,3.67496,3
1.25982,-9.41096,-2.64526,2.64192,60.1076,4.44496,3
1.11386,-9.56291,-2.64407,1.44318,65.1213,5.60871,3
0.94995,-9.59401,-2.59382,1.46068,69.435,6.28246,3
0.690329,-9.79741,-2.36052,1.94193,77.205,8.0587,3
0.521635,-9.74716,-2.21456,3.24567,78.4125,7.97995,3
0.381655,-9.64666,-2.065,4.19067,78.43,7.9887,3
0.324227,-9.6646,-2.00638,4.42692,77.45,8.24245,3
0.442672,-9.79142,-1.95852,4.75942,76.2775,8.5837,3
0.454636,-9.85723,-1.92383,5.89692,75.5688,8.59245,3
0.37328,-9.7998,-1.83529,7.40191,74.8337,8.3737,3
0.254835,-9.68375,-1.73001,8.27691,73.46,8.17245,3
0.285942,-9.58445,-1.70847,8.24191,71.6225,8.2162,3
0.397208,-9.61436,-1.6654,7.70816,69.9863,8.3037,3
0.0323031,-9.54616,-1.33519,5.60816,63.5551,7.15745,3
-0.0753739,-9.61675,-1.2323,4.45317,59.8101,6.83371,3
-0.206979,-9.68494,-1.11984,3.70942,55.3563,6.32621,3
-0.30987,-9.71964,-1.01097,3.27192,50.0889,5.79246,3
-0.400797,-9.73639,-0.904486,3.02692,43.9989,5.23246,3
-0.468993,-9.78664,-0.836291,2.88692,37.2701,4.74246,3
-0.521635,-9.80578,-0.794416,3.04442,30.0514,4.20871,3
-0.555135,-9.83689,-0.721436,3.42067,22.4564,3.73621,3
-0.628116,-9.8668,-0.687936,3.92817,14.5027,3.27247,3
-0.661615,-9.85723,-0.650847,4.58442,6.14648,2.75622,3
-0.58983,-9.96849,-0.668793,6.40441,-19.5434,0.796223,3
-0.528813,-9.93021,-0.690329,7.41066,-27.5672,-0.148774,3
-0.476171,-9.91106,-0.735792,8.17191,-35.2321,-1.09377,3
-0.400797,-9.94935,-0.807577,8.67065,-42.3809,-1.98627,3
-0.344566,-9.94576,-0.872184,9.30066,-48.9871,-3.01001,3
-0.273978,-9.8644,-0.927218,9.8344,-55.1208,-4.07751,3
-0.166301,-9.81296,-1.00379,9.98315,-60.7121,-4.96126,3
-0.0658026,-9.81894,-1.07677,9.89565,-65.6121,-5.84501,3
0.0346959,-9.79741,-1.15454,9.8694,-69.7508,-6.71125,3
0.144766,-9.77826,-1.23111,9.75565,-73.1633,-7.49,3
0.55992,-9.73639,-1.48594,9.3094,-78.7108,-8.82875,3
0.709471,-9.69571,-1.57328,9.09065,-78.7282,-9.16999,3
0.876969,-9.62392,-1.61276,8.63566,-77.7833,-9.3275,3
1.03609,-9.61675,-1.68574,7.90941,-75.8495,-9.28374,3
1.12463,-9.60359,-1.75394,7.33191,-72.9795,-9.1,3
1.25743,-9.54018,-1.79342,6.64067,-69.5408,-8.82,3
1.32921,-9.50189,-1.81256,5.61691,-65.4633,-8.3475,3
1.32921,-9.466,-1.80778,4.45317,-61.0446,-7.8225,3
1.31366,-9.42532,-1.79222,3.02692,-56.6608,-7.32376,3
1.30768,-9.41455,-1.76471,1.31193,-52.4171,-6.76375,3
1.32084,-9.58804,-1.78265,-2.82681,-39.9746,-4.74251,3
1.3316,-9.62153,-1.77787,-3.46556,-35.7571,-4.03376,3
1.31725,-9.66939,-1.77787,-3.79806,-31.5134,-3.25502,3
1.28734,-9.68016,-1.78026,-3.80681,-27.3222,-2.56377,3
1.25384,-9.65144,-1.75394,-3.60556,-23.3147,-1.89877,3
1.21196,-9.65144,-1.74796,-3.62306,-19.6047,-1.14627,3
1.16291,-9.69332,-1.75872,-3.74556,-16.201,-0.420023,3
1.10788,-9.7328,-1.7336,-3.85056,-13.0422,0.131225,3
1.05284,-9.77348,-1.70967,-3.83306,-10.1985,0.542474,3
1.01456,-9.82133,-1.7013,-3.64931,-7.54724,0.848723,3
0.832702,-9.72801,-1.61396,-1.98681,-1.00225,1.44372,3
0.752542,-9.68494,-1.58285,-1.80306,0.607744,1.64497,3
0.667597,-9.68255,-1.54098,-1.80306,1.83274,1.89872,3
0.601794,-9.71127,-1.53739,-2.01306,2.66399,2.05622,3
0.568295,-9.71725,-1.52064,-2.06556,3.11024,2.10872,3
0.540777,-9.71485,-1.50149,-2.10056,3.40774,2.14372,3
0.526421,-9.72562,-1.49791,-2.20556,3.60023,2.19622,3
0.506082,-9.74716,-1.50269,-2.23181,3.73148,2.17872,3
0.491725,-9.76989,-1.49192,-2.14431,3.74899,2.14372,3
0.479761,-9.78903,-1.48594,-1.96931,3.67898,2.08247,3
0.460618,-9.79621,-1.48953,-1.62806,2.95274,1.52247,3
0.471386,-9.81176,-1.50389,-1.61931,2.65524,1.10247,3
0.455832,-9.78903,-1.50867,-1.49681,2.36649,0.673724,3
0.44985,-9.75792,-1.5003,-1.29556,1.98149,0.183725,3
0.45344,-9.76271,-1.51585,-1.45306,1.47399,-0.288774,3
0.446261,-9.77826,-1.53499,-1.61931,0.966493,-0.560022,3
0.445065,-9.75194,-1.52782,-1.61931,0.450244,-0.883772,3
0.468993,-9.72443,-1.52901,-1.63681,-0.162254,-1.25127,3
0.478564,-9.73639,-1.52542,-1.75931,-0.792252,-1.42627,3
0.497707,-9.76391,-1.54696,-1.70681,-1.3085,-1.53127,3
0.577866,-9.71605,-1.58046,-0.980565,-2.201,-1.70627,0
0.597009,-9.6993,-1.58644,-1.01556,-2.306,-1.65377,0
