ax,ay,az,gx,gy,gz,id
0.57667,-10.4806,3.03769,-7.26489,-7.89143,-4.99776,1
0.562313,-10.5655,2.87737,16.255,-7.89143,-5.58401,1
0.567099,-10.8395,2.79003,45.8562,-7.38393,-6.36276,1
0.674776,-10.7474,2.89531,155.161,-0.5502,-8.30525,1
0.74656,-10.2927,3.06879,189.75,3.78104,-8.16525,1
0.817148,-9.42891,3.42054,214.897,9.39852,-7.58776,1
0.915254,-8.51964,3.7998,228.179,16.8272,-6.60776,1
0.969093,-7.98245,4.26999,232.729,24.5097,-4.90151,1
0.90329,-7.57208,4.84427,229.886,31.2997,-3.17777,1
0.802791,-7.17368,5.44486,219.543,36.6634,-1.97902,1
0.713061,-7.21196,6.03111,205.499,40.2072,-1.20027,1
0.600598,-7.42492,6.58983,191.57,41.3797,-1.18277,1
0.39003,-7.65224,7.05523,182.513,40.0497,-1.65527,1
0.0693918,-7.59721,8.19781,179.853,25.3235,-6.27526,1
0.0179462,-7.56012,8.4646,188.813,18.516,-8.1565,1
0.00478564,-7.12702,8.7661,198.631,12.251,-10.4402,1
-0.0502492,-6.9344,8.83908,212.762,6.81728,-11.9365,1
-0.0119641,-6.30748,8.83429,226.797,2.52979,-13.8877,1
-0.00957128,-5.16849,8.84387,236.387,-0.96145,-15.559,1
0.066999,-3.62752,8.87019,234.812,-3.13144,-17.064,1
0.136391,-1.98126,8.90488,218.502,-3.89269,-17.7465,1
0.167497,-0.6999,8.94317,188.874,-3.77894,-17.1077,1
0.206979,-0.162712,8.94197,150.821,-3.62144,-15.6027,1
0.422333,-1.57089,9.03529,43.9487,-2.48394,-10.0815,1
0.497707,-2.18106,9.1334,26.37,-1.88895,-8.139,1
0.564706,-2.44187,9.24706,16.5088,-0.85645,-6.25776,1
0.549152,-2.57707,9.30329,12.3526,0.464797,-4.27151,1
0.533599,-2.54476,9.36191,10.5851,1.56729,-2.25027,1
0.540777,-2.35812,9.46361,8.69506,2.63479,-0.404026,1
0.545563,-2.16909,9.54257,5.25633,3.24729,1.38097,1
0.512064,-2.22054,9.61196,0.496339,3.72854,3.13096,1
0.463011,-2.52921,9.64666,-3.5549,3.88604,4.45221,1
0.413958,-2.85583,9.65862,-5.65489,3.69354,5.33595,1
0.323031,-3.12622,9.65025,-6.08364,2.09229,6.5347,1
0.29671,-3.3332,9.6012,-4.8499,1.54104,6.75345,1
0.295513,-3.43848,9.57248,-3.02115,1.04229,6.6747,1
0.291924,-3.39781,9.57248,-1.31491,0.788546,6.42095,1
0.278764,-3.41934,9.51864,0.443839,0.744796,6.3422,1
0.272782,-3.49232,9.47437,2.20258,0.718546,6.27221,1
0.272782,-3.45763,9.466,3.35758,0.771046,5.89595,1
0.270389,-3.33559,9.42772,3.38383,0.858545,5.54596,1
0.272782,-3.18245,9.38225,2.01884,1.09479,5.17846,1
0.26321,-3.20279,9.3655,-0.308659,1.26104,4.74971,1
0.342173,-3.30927,9.41814,-8.86613,1.64604,2.70222,1
0.329013,-3.36909,9.43729,-11.2724,2.04854,2.27347,1
0.299103,-3.68494,9.42293,-10.8699,2.30229,1.99347,1
0.307477,-3.93141,9.45404,-7.71114,2.34604,1.40722,1
0.314656,-3.87876,9.50309,-3.54615,2.18854,0.628471,1
0.307477,-3.66102,9.51625,0.26884,2.17979,0.138472,1
0.272782,-3.43609,9.46959,2.64008,2.12729,-0.167777,1
0.257228,-3.34157,9.43729,3.10383,1.94354,-0.307776,1
0.251246,-3.28295,9.44207,1.82634,1.56729,-0.797775,1
0.262014,-3.24706,9.46481,-0.282409,1.09479,-1.04277,1
0.240479,-3.30209,9.49352,-4.7799,0.648546,-1.36652,1
0.239282,-3.27816,9.47677,-5.08615,0.692296,-1.55902,1
0.245264,-3.21595,9.49352,-5.54989,1.01605,-1.66402,1
0.20339,-3.40498,9.48634,-4.35115,1.29604,-1.36652,1
0.204586,-3.53061,9.49471,-1.7174,1.29604,-1.06027,1
0.196211,-3.51505,9.54975,1.34509,1.13854,-1.16527,1
0.200997,-3.38465,9.58445,4.27633,0.954795,-1.06902,1
0.185444,-3.25424,9.57607,5.92132,0.744796,-0.832775,1
0.18664,-3.22672,9.54736,6.30632,0.429797,-0.631526,1
0.197408,-3.14417,9.54736,5.31758,0.018548,-0.666526,1
0.226122,-3.14417,9.5007,-1.03491,-0.5677,-0.509026,1
0.217747,-3.25663,9.48753,-2.0149,-0.497701,-0.351526,1
0.235693,-3.31047,9.47557,-2.12865,-0.480201,-0.351526,1
0.241675,-3.32602,9.48634,-1.50741,-0.383951,-0.342777,1
0.241675,-3.31765,9.46959,-0.527408,-0.103952,-0.159027,1
0.236889,-3.25663,9.45643,-0.159909,0.176048,0.0422225,1
0.244068,-3.20279,9.46121,-0.579908,0.351047,0.208472,1
0.239282,-3.22074,9.46121,-1.44616,0.622296,0.357222,1
0.248853,-3.2327,9.45284,-2.7324,0.814796,0.540971,1
0.257228,-3.24945,9.45763,-4.08865,0.919795,0.610971,1
0.272782,-3.33918,9.46121,-6.56489,0.823546,0.322222,1
0.265603,-3.3344,9.46959,-7.44864,0.657296,0.0947224,1
0.26321,-3.31286,9.49352,-8.66489,0.359797,-0.089027,1
0.259621,-3.32722,9.46481,-9.96863,0.281048,-0.167777,1
0.247657,-3.37986,9.44446,-11.0011,0.114798,-0.351526,1
0.240479,-3.41695,9.4325,-11.6836,-0.0689521,-0.491526,1
0.236889,-3.45404,9.40857,-12.1561,-0.173952,-0.535276,1
0.244068,-3.42054,9.4002,-12.5061,0.00104809,-0.544026,1
0.238086,-3.38704,9.38584,-12.8736,0.0885477,-0.474026,1
0.240479,-3.42772,9.36072,-13.2849,0.429797,-0.430276,1
0.223729,-3.66102,9.41096,-11.0186,1.26104,-0.124027,1
0.228514,-3.68614,9.42532,-8.96238,1.38354,-0.0190272,1
0.228514,-3.64068,9.42532,-6.72239,1.45354,0.129722,1
0.223729,-3.58804,9.42293,-4.8499,1.68979,0.295972,1
0.224925,-3.533,9.40857,-3.58115,1.89104,0.479721,1
0.223729,-3.466,9.39661,-3.33615,1.92604,0.645971,1
0.206979,-3.48155,9.38345,-3.47615,2.01354,0.84722,1
0.204586,-3.52462,9.38464,-3.5724,2.07479,1.05722,1
0.190229,-3.55095,9.399,-3.6249,1.86479,1.18847,1
0.199801,-3.55454,9.40259,-3.56365,1.82104,1.29347,1
0.193819,-3.62393,9.36311,-3.35365,1.20854,1.54722,1
0.205783,-3.67777,9.38105,-3.2049,1.06854,1.52972,1
0.211765,-3.68853,9.38943,-2.8899,0.911045,1.51222,1
0.204586,-3.69093,9.37507,-2.5399,0.683546,1.41597,1
0.18664,-3.70289,9.35234,-2.0849,0.578546,1.30222,1
0.181854,-3.71605,9.36191,-1.32366,0.464797,1.16222,1
0.16989,-3.74955,9.38105,-0.746157,0.158547,1.05722,1
0.172283,-3.75553,9.36909,0.0588403,-0.112701,0.97847,1
0.175872,-3.74237,9.38225,1.14384,-0.278951,0.96097,1
0.165105,-3.67537,9.37747,1.67759,-0.366451,0.82097,1
0.166301,-3.5318,9.31645,-1.33241,-0.296452,0.532221,1
0.161515,-3.60598,9.32482,-3.00365,-0.515201,0.418471,1
0.165105,-3.68255,9.36072,-3.7299,-0.410201,0.287222,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0.208175,-2.27438,9.34756,-37.3998,-3.56894,-0.474026,1
0.227318,-1.97049,9.34516,-63.0197,-5.33644,-0.194027,1
0.348155,-2.09731,9.29013,-96.2609,-8.21518,-0.0977771,1
0.289531,-2.40239,8.99701,-126.571,-9.83392,0.77722,1
0.271585,-5.24028,8.84865,-176.384,-19.5201,4.84596,1
0.315852,-6.03948,8.71226,-171.467,-20.6839,5.56346,1
0.391226,-6.15792,8.60458,-161.859,-21.6814,5.68596,1
0.382851,-5.48435,8.48375,-158.001,-21.9526,5.05596,1
0.319442,-5.39701,8.07457,-156.391,-20.6664,5.79971,1
0.325424,-5.48793,7.81615,-158.937,-19.5989,6.9197,1
0.367298,-5.5992,7.67976,-166.339,-19.6339,7.2872,1
0.385244,-6.27398,7.41057,-170.819,-19.3276,7.6197,1
0.422333,-6.98465,7.22393,-169.691,-18.7676,7.8647,1
0.490528,-7.42732,7.05523,-164.852,-18.3564,7.5147,1
0.58983,-7.52662,6.51446,-142.312,-16.5364,6.0622,1
0.547956,-7.64267,6.25603,-137.325,-15.8802,6.61345,1
0.579063,-7.72283,6.0658,-134.796,-15.9852,6.71845,1
0.522831,-8.25284,5.83968,-130.272,-16.2739,6.7097,1
0.489332,-8.92522,5.63749,-120.455,-16.2389,6.1497,1
0.512064,-9.40259,5.47118,-105.317,-16.3526,5.06471,1
0.539581,-9.69452,5.3001,-85.5859,-16.4139,3.76971,1
0.573081,-9.74356,5.12064,-63.606,-16.3352,2.57097,1
0.605384,-9.65982,4.91605,-41.0398,-15.6789,1.59972,1
0.647258,-9.6012,4.7677,-18.7361,-14.5852,0.81222,1
0.692722,-10.1192,4.45783,60.7312,-9.56268,-1.04277,1
0.748953,-10.142,4.45184,93.8236,-7.39268,-1.99652,1
0.783649,-9.95414,4.54277,127.695,-4.85519,-2.87152,1
0.855434,-9.43729,4.76171,158.232,-1.2852,-3.65027,1
0.942772,-8.74456,5.02373,182.26,4.06104,-4.07902,1
0.972682,-8.11406,5.33001,198.639,10.3873,-4.04402,1
0.911665,-7.61396,5.71047,207.809,17.2122,-4.03526,1
0.781256,-7.30409,6.15434,211.257,23.4685,-4.28901,1
0.684347,-7.1988,6.62333,210.671,28.3597,-4.80526,1
0.582652,-7.3675,7.08993,210.058,31.1859,-5.65401,1
0.301496,-6.61735,8.5316,206.252,29.0597,-11.534,1
0.210568,-6.61017,8.80917,209.866,26.2072,-14.0365,1
0.235693,-6.39362,9.11545,214.276,22.1385,-17.064,1
0.113659,-6.21057,9.28773,222.107,17.6322,-20.2315,1
0.119641,-5.48913,9.28295,229.203,12.636,-22.524,1
0.221336,-3.7998,9.34157,225.169,7.57853,-25.0177,1
0.262014,-1.95733,9.30209,207.328,3.32604,-26.2777,1
0.29671,-0.40678,9.16331,174.813,-0.0689521,-25.8315,1
0.36012,0.459422,9.01854,130.976,-3.17519,-24.309,1
0.512064,0.439083,8.94197,83.0786,-5.96644,-22.3577,1
0.800399,-1.56012,9.03649,-12.3924,-6.36018,-15.5327,1
0.817148,-1.88315,9.0999,-23.9598,-3.46394,-12.8727,1
0.792024,-2.132,9.12861,-28.0461,0.578546,-9.98525,1
0.717846,-2.46221,9.17647,-25.4911,3.94729,-6.84401,1
0.66999,-2.5651,9.34277,-19.6724,6.51103,-4.38526,1
0.616152,-2.48016,9.55095,-13.1274,8.93477,-2.15402,1
0.570688,-2.34975,9.72682,-8.18364,10.816,0.0947224,1
0.502492,-2.30668,9.82851,-5.74239,11.936,2.39597,1
0.442672,-2.31984,9.87756,-5.86489,12.006,4.29471,1
0.413958,-2.31505,9.87278,-8.18364,11.166,5.65096,1
0.354137,-2.58425,9.74476,-23.4086,4.12229,7.52345,1
0.392423,-2.79003,9.69691,-28.8161,1.51479,7.9172,1
0.407976,-3.13818,9.66101,-32.3686,-0.401452,8.2147,1
0.376869,-3.6993,9.57248,-31.0386,-1.62645,8.66095,1
0.407976,-4.04028,9.49232,-25.8498,-2.29145,8.69595,1
0.411565,-4.1671,9.42532,-18.3249,-2.4227,8.5822,1
0.405583,-4.04626,9.33559,-10.5986,-1.9677,8.50344,1
0.404387,-3.82253,9.23988,-5.12115,-1.31145,8.53844,1
0.405583,-3.67777,9.15733,-2.9599,-0.410201,8.52969,1
0.410369,-3.59043,9.14177,-3.9224,0.438547,8.4072,1
0.41994,-4.15872,9.22432,-10.9836,2.41604,7.24345,1
0.40678,-4.27956,9.28415,-10.5286,2.51229,6.17595,1
0.39003,-4.30947,9.3344,-8.52488,2.66979,5.09096,1
0.352941,-4.31426,9.34277,-5.43614,2.89729,4.00596,1
0.314656,-4.39083,9.33081,-1.93615,2.69604,3.01721,1
0.299103,-4.29152,9.32482,0.898838,1.93479,1.73972,1
0.281156,-4.08694,9.35234,2.53508,1.38354,0.602221,1
0.281156,-3.88116,9.3667,2.55258,0.832296,-0.316526,1
0.252443,-3.82253,9.35115,1.40634,0.491046,-0.964024,1
0.258425,-3.92542,9.2985,0.688839,0.281048,-1.44527,1
0.314656,-3.67537,9.36431,2.15008,0.228548,-2.70527,1
0.323031,-3.51386,9.33918,2.30758,0.736046,-2.80152,1
0.318245,-3.51625,9.33918,1.96633,1.19979,-2.76652,1
0.325424,-3.58564,9.36191,2.43008,1.51479,-2.63527,1
0.334995,-3.63589,9.41336,3.78633,1.59354,-2.45152,1
0.334995,-3.57966,9.45882,5.44882,1.59354,-2.29402,1
0.342173,-3.43011,9.46959,6.63007,1.57604,-2.02277,1
0.344566,-3.30688,9.45045,6.76132,1.34854,-1.76027,1
0.338584,-3.26859,9.44207,5.97382,1.26979,-1.44527,1
0.339781,-3.20758,9.42293,4.17133,0.832296,-1.19152,1
0.345763,-3.31645,9.3978,-2.26865,0.237298,-0.0715271,1
0.354137,-3.44925,9.39063,-3.0824,0.141047,0.304722,1
0.364905,-3.47677,9.41336,-3.12615,0.176048,0.514721,1
0.354137,-3.50429,9.40618,-2.51365,0.176048,0.91722,1
0.349352,-3.50309,9.39422,-1.90115,0.176048,1.24972,1
0.332602,-3.51027,9.39063,-1.7699,0.237298,1.37222,1
0.320638,-3.51625,9.38823,-1.9449,0.403547,1.52097,1
0.303888,-3.55812,9.35234,-2.2074,0.508546,1.61722,1
0.306281,-3.6323,9.36311,-2.3824,0.447297,1.58222,1
0.307477,-3.70169,9.36789,-2.2599,0.377297,1.43347,1
0.321834,-3.7005,9.34157,-2.2074,0.211047,0.82097,1
0.314656,-3.76032,9.34756,-2.0674,0.0447979,0.593471,1
0.314656,-3.78185,9.36191,-1.7174,-0.0689521,0.260972,1
0.314656,-3.75912,9.37986,-1.14866,-0.252701,0.0159726,1
0.314656,-3.7663,9.36431,-0.387408,-0.287702,-0.150277,1
0.306281,-3.72443,9.35713,0.16384,-0.383951,-0.430276,1
0.305085,-3.67298,9.36072,0.426339,-0.278951,-0.684025,1
0.308674,-3.66461,9.35593,0.37384,-0.305202,-0.754025,1
0.30987,-3.67896,9.35234,0.37384,-0.261451,-0.727775,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0.338584,-1.98963,9.25304,-30.5836,-1.4602,-1.37527,1
0.251246,-0.78006,9.3978,-67.141,-2.69394,-2.33777,1
0.293121,-0.107677,9.34995,-121.793,-5.09144,-2.25027,1
0.367298,-0.672383,8.90488,-180.681,-5.80894,-1.14777,1
0.381655,-1.60199,8.58065,-232.848,-8.12768,0.173472,1
0.527617,-3.01854,8.2995,-275.548,-11.0677,0.91722,1
0.577866,-4.82154,7.97647,-288.078,-13.3427,1.64347,1
0.668793,-6.11366,7.74317,-288.165,-15.8452,1.53847,1
0.723828,-7.18684,7.52303,-288.165,-18.5226,1.52972,1
0.293121,-9.01136,6.84586,-263.639,-24.2189,0.95222,1
0.177069,-9.38225,6.47378,-235.683,-26.0301,0.86472,1
0.145962,-9.43489,6.0658,-206.231,-28.0689,0.549721,1
0.179462,-9.49112,5.68415,-175.387,-29.9064,0.567221,1
0.300299,-9.23629,5.39103,-146.249,-31.0526,0.733471,1
0.40319,-8.78644,5.18285,-121.426,-30.9126,1.26722,1
0.552742,-8.41196,4.98425,-100.995,-28.9789,2.31722,1
0.726221,-8.03629,4.84187,-86.2772,-25.3476,3.87471,1
0.830309,-7.75872,4.68395,-78.4984,-20.1501,5.37971,1
0.893719,-7.88315,4.5344,-74.5259,-14.4714,6.99845,1
0.836291,-9.27338,4.14915,-58.391,-2.2652,9.56219,1
0.811166,-9.69093,4.11924,-46.1848,-0.7252,9.27345,1
0.769292,-9.93021,4.11446,-30.9248,-0.0689521,8.60844,1
0.736989,-9.97807,4.15394,-14.8599,0.0535483,7.66345,1
0.711864,-10.0211,4.1994,1.63384,0.0447979,6.8147,1
0.719043,-9.98405,4.19462,18.04,0.149797,5.74721,1
0.68674,-10.0917,4.09531,36.5025,0.631046,4.63596,1
0.673579,-10.1049,4.04865,56.5837,1.12979,2.95596,1
0.684347,-10.2245,4.0654,79.0536,1.90854,0.698471,1
0.667597,-10.4865,4.12881,106.249,3.36104,-1.73402,1
0.671186,-10.3813,4.64207,209.787,11.2448,-8.2265,1
0.671186,-9.77228,4.93639,242.074,16.0485,-9.91525,1
0.636491,-9.0329,5.27019,269.777,22.3397,-10.7202,1
0.60658,-8.20618,5.66979,284.1,28.841,-10.7902,1
0.568295,-7.37109,6.14716,285.203,35.0534,-10.6152,1
0.485743,-6.49172,6.64965,285.203,40.3122,-10.064,1
0.418744,-5.55135,7.20718,283.173,43.4009,-9.2065,1
0.364905,-4.65643,7.80778,265.411,43.8822,-8.279,1
0.240479,-3.90987,8.36291,235.057,41.7734,-7.44776,1
0.179462,-3.1992,8.81276,197.17,37.0659,-6.57276,1
0.0622133,-2.63689,9.59761,74.8886,13.0735,-6.39776,1
0.09332,-3.13818,9.78783,44.325,4.55103,-7.60526,1
0.117248,-4.11446,9.77587,27.6125,-2.06395,-8.699,1
0.185444,-5.00578,9.68614,25.9938,-7.04268,-9.09275,1
0.17348,-5.1984,9.53061,33.6412,-11.1989,-9.5565,1
0.217747,-4.88494,9.30449,44.5262,-13.3689,-9.54775,1
0.262014,-4.25324,9.04008,54.86,-13.4739,-8.67275,1
0.332602,-3.43729,8.80798,60.7137,-12.2664,-6.94026,1
0.384048,-2.78285,8.65483,58.9549,-9.89517,-4.83151,1
0.439083,-2.4,8.59501,50.1087,-6.72768,-2.52152,1
0.515653,-2.94197,8.82592,10.8038,3.93854,3.66471,1
0.49651,-3.30329,9.01495,1.26634,6.18728,4.74096,1
0.43669,-3.8991,9.1992,-3.3274,7.56978,5.5547,1
0.410369,-4.47338,9.31884,-1.15741,7.79728,6.08846,1
0.378066,-4.66121,9.48873,4.40758,6.72103,5.94846,1
0.308674,-4.67438,9.58325,12.0201,5.11103,5.44096,1
0.276371,-4.52483,9.57846,19.7025,3.23854,4.83721,1
0.240479,-4.15394,9.52582,23.9988,1.30479,3.96221,1
0.242871,-3.81057,9.41575,23.9375,-0.383951,3.13096,1
0.245264,-3.52104,9.29731,19.7813,-1.8977,2.31722,1
0.300299,-3.48036,9.12622,-6.41614,-3.29769,0.217222,1
0.312263,-3.78544,9.0676,-12.2261,-2.46644,-0.0715271,1
0.332602,-4.00917,9.06042,-14.8686,-1.43395,-0.430276,1
0.329013,-4.17667,9.04726,-14.2649,-0.121452,-0.675275,1
0.32662,-4.22572,9.09272,-10.9661,1.31354,-0.614026,1
0.285942,-4.25683,9.13579,-6.06614,2.41604,-0.369026,1
0.277567,-4.25802,9.17886,-0.571158,3.24729,-0.159027,1
0.294317,-4.10249,9.26141,3.81258,3.44854,-0.106527,1
0.284746,-3.9326,9.36191,6.65632,3.32604,-0.00152731,1
0.283549,-3.79741,9.399,7.80257,3.02854,0.173472,1
0.2668,-3.50189,9.40259,0.30384,0.736046,-0.211527,1
0.238086,-3.57009,9.37866,-3.1699,-0.130202,-0.255277,1
0.238086,-3.69571,9.37148,-5.58489,-0.786449,-0.325276,1
0.234496,-3.84526,9.33798,-5.92614,-1.18895,-0.185277,1
0.232104,-3.92542,9.3009,-4.7274,-1.41645,-0.0452772,1
0.2333,-3.90149,9.28295,-2.46115,-1.4077,0.252222,1
0.240479,-3.80698,9.24706,-0.186159,-0.952699,0.654721,1
0.238086,-3.71725,9.2016,1.25759,-0.576451,1.09222,1
0.254835,-3.62154,9.22552,1.17009,-0.130202,1.38097,1
0.276371,-3.59521,9.22792,-0.0636592,0.281048,1.71347,1
0.321834,-3.79023,9.2662,-5.26989,1.05104,2.11597,1
0.312263,-3.84048,9.27577,-6.47739,1.06854,2.03722,1
0.307477,-3.88594,9.27577,-7.36114,1.08604,1.98472,1
0.300299,-3.91585,9.265,-8.00864,1.07729,1.87972,1
0.273978,-3.98644,9.25064,-8.23614,0.876045,1.80097,1
0.262014,-3.96969,9.23988,-8.45488,0.692296,1.64347,1
0.256032,-3.94457,9.21954,-8.71738,0.701046,1.53847,1
0.253639,-3.95653,9.18245,-9.12863,0.701046,1.42472,1
0.244068,-3.97208,9.17767,-9.68863,0.771046,1.35472,1
0.244068,-3.99242,9.18126,-10.3536,0.928545,1.16222,1
0.21655,-4.08694,9.2004,-11.4824,1.77729,0.95222,1
0.2333,-4.08574,9.18963,-11.5261,2.15354,0.80347,1
0.228514,-4.18146,9.17527,-10.5811,2.70479,0.80347,1
0.20339,-4.35493,9.17168,-8.06989,3.03729,0.82972,1
0.18664,-4.48654,9.17408,-4.33365,3.24729,0.83847,1
0.196211,-4.49133,9.1669,-0.247409,2.95854,0.85597,1
0.18664,-4.33101,9.17168,3.31383,2.47729,0.92597,1
0.172283,-4.10847,9.18365,5.14258,1.72479,1.08347,1
0.180658,-3.93021,9.2016,4.97633,1.09479,1.34597,1
0.174676,-3.86441,9.24227,3.17383,0.359797,1.38097,1
0.16989,-4.10369,9.23509,-3.8349,-0.6552,0.81222,1
0.172283,-4.19222,9.21356,-4.1149,-0.882699,0.575971,1
0.178265,-4.23051,9.20279,-3.3624,-0.987699,0.339722,1
0.165105,-4.31784,9.16211,-1.58615,-1.08395,0.322222,1
0.187836,-4.34895,9.14536,1.10009,-1.15395,0.409721,1
0.199801,-4.26401,9.16331,3.73383,-1.2327,0.374722,1
0.223729,-4.12044,9.15374,5.45757,-1.01395,0.392222,1
0.228514,-3.97448,9.14775,5.85132,-0.7077,0.479721,1
0.232104,-3.91107,9.1334,4.97633,-0.427701,0.523471,1
0.226122,-3.89551,9.1334,3.03383,-0.121452,0.453471,1
0.2333,-4.06301,9.1657,-3.5199,0.499796,0.208472,1
0.235693,-4.15394,9.17168,-4.3249,0.491046,-0.0102773,1
0.238086,-4.16231,9.18604,-4.26365,0.639796,-0.281527,1
0.2333,-4.12762,9.18006,-3.96615,0.788546,-0.421526,1
0.199801,-4.15872,9.17527,-3.24865,0.814796,-0.456526,1
0.191426,-4.16112,9.17408,-2.28615,0.867295,-0.570276,1
0.196211,-4.10369,9.16809,-1.5949,0.893545,-0.649025,1
0.199801,-4.0654,9.17408,-1.23616,1.07729,-0.579026,1
0.189033,-4.02114,9.17527,-1.34991,1.29604,-0.395276,1
0.189033,-4.02233,9.15374,-1.62115,1.56729,-0.211527,1
0.193819,-4.12642,9.17049,-0.396158,2.13604,0.0859724,1
0.185444,-4.09531,9.18843,0.461339,2.27604,0.120972,1
0.165105,-4.06421,9.1992,1.07384,2.43354,0.0947224,1
0.172283,-4.03071,9.16092,1.04759,2.45104,0.182222,1
0.13998,-4.03549,9.16451,0.330089,2.05729,0.278472,1
0.12323,-4.12044,9.2016,-0.483658,1.45354,0.418471,1
0.114855,-4.15035,9.20877,-0.509908,0.867295,0.532221,1
0.112463,-4.15753,9.22073,-0.0636592,0.0272975,0.654721,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
0,0,0,0,0,0,1
