timestamp,ax,ay,az,gx,gy,gz,TARGET
1050494,-4.103687,-9.037685,-0.409172,2.639174,-78.281403,9.343979,3
1050504,-3.996011,-8.976669,-0.510867,1.011556,-86.314487,9.886517,3
1050514,-3.864407,-8.997005,-0.634098,-1.036093,-93.043766,10.411557,3
1050524,-3.768694,-9.041275,-0.752542,-2.786222,-98.355379,10.612820,3
1050534,-3.668195,-9.025719,-0.855434,-4.326334,-102.538204,10.630322,3
1050544,-3.467198,-9.111862,-0.916451,-5.848944,-105.338407,10.691578,3
1050554,-3.330808,-9.223129,-0.993021,-6.820265,-106.712282,10.691578,3
1050564,-3.217148,-9.232700,-1.016949,-7.222795,-106.852257,10.621575,3
1050574,-3.142970,-9.147755,-1.046859,-7.669077,-106.055963,10.350300,3
1050584,-3.099900,-9.095116,-1.044466,-8.561642,-104.437065,10.052776,3
1050593,-3.050846,-9.085541,-1.077966,-9.567963,-102.240694,9.606499,3
1050603,-2.818743,-9.158524,-1.213161,-10.548038,-98.915434,9.343979,3
1050613,-2.512463,-9.354733,-1.307677,-10.810555,-93.621283,9.125210,3
1050623,-2.443070,-9.343967,-1.318445,-9.760479,-86.988344,8.381409,3
1050632,-2.421535,-9.250645,-1.272981,-9.760479,-86.988344,8.381409,3
1050642,-2.494516,-9.254234,-1.198803,-9.331699,-72.777252,6.535021,3
1050652,-2.589032,-9.243469,-1.089930,-9.795483,-72.777252,6.535021,3
1050662,-2.694316,-9.221931,-0.991824,-10.259262,-66.450534,5.161171,3
1050672,-2.737387,-9.260220,-0.939182,-10.906814,-60.832658,3.848575,3
1050682,-2.664406,-9.387035,-0.966700,-11.563110,-50.716920,1.975939,3
1050692,-2.498106,-9.497108,-1.033699,-11.493107,-50.716920,1.975939,3
1050702,-2.411964,-9.499500,-1.048056,-10.425529,-44.897723,1.337142,3
1050712,-2.413160,-9.410965,-1.039681,-8.605396,-38.334749,0.584587,3
1050722,-2.472980,-9.390625,-0.991824,-7.179041,-24.727516,-1.025530,3
1050732,-2.568694,-9.370285,-0.934397,-6.330229,-24.727516,-1.025530,3
1050742,-2.708673,-9.373875,-0.839880,-5.761438,-18.549553,-1.865592,3
1050752,-2.859422,-9.357128,-0.747756,-5.323904,-13.202927,-2.521889,3
1050761,-3.020937,-9.320038,-0.655633,-4.746363,-8.705097,-2.976921,3
1050771,-3.020937,-9.275772,-0.570688,-3.810045,-5.187340,-3.326946,3
1050781,-3.187238,-9.293716,-0.538385,-2.987486,-2.859671,-3.466959,3
1050791,-3.187238,-9.293716,-0.538385,-2.707464,-1.337058,-3.344448,3
1050800,-3.152541,-9.354733,-0.547956,-2.331188,0.010540,-3.248192,3
1050810,-3.175273,-9.367893,-0.506082,-1.421121,1.279382,-3.309446,3
1050821,-3.202791,-9.403786,-0.465404,-0.467302,2.233202,-3.335699,3
1050831,-3.230309,-9.388233,-0.440279,0.521520,2.898251,-3.379452,3
1050841,-3.243469,-9.326019,-0.405583,1.466588,3.160769,-3.449457,3
1050851,-3.260220,-9.227917,-0.375673,2.026629,3.309531,-3.370701,3
1050862,-3.291326,-9.189629,-0.376869,2.236646,3.222024,-3.265694,3
1050872,-3.260220,-9.195610,-0.372084,2.201642,3.082014,-3.169436,3
1050882,-3.253040,-9.208771,-0.367298,2.009129,2.845746,-2.950670,3
1050892,-3.251844,-9.195610,-0.364905,1.755359,2.653233,-2.688150,3
1050903,-3.219541,-9.239880,-0.368494,1.720357,2.548225,-2.513139,3
1050913,-3.207577,-9.245861,-0.375673,1.492841,2.469469,-2.005602,3
1050923,-3.214754,-9.232700,-0.360120,1.659103,2.513222,-1.804338,3
1050933,-3.231504,-9.242271,-0.334995,2.061633,2.486970,-1.646825,3
1050944,-3.214754,-9.238682,-0.344566,2.271648,2.425715,-1.576821,3
1050954,-3.211165,-9.255432,-0.317049,2.297899,2.303207,-1.629324,3
1050964,-3.220737,-9.251842,-0.294317,2.201642,2.119444,-1.751833,3
1050974,-3.203988,-9.229111,-0.282353,2.017879,1.891927,-1.813088,3
1050984,-3.206380,-9.219540,-0.254835,1.807865,1.681912,-1.883093,3
1050994,-3.208773,-9.196808,-0.245264,1.554095,1.454395,-1.874342,3
1051004,-3.229113,-9.166897,-0.254835,1.195320,1.183125,-1.725582,3
1051014,-3.213558,-9.176468,-0.244068,0.792790,0.841850,-1.541818,3
1051024,-3.193220,-9.200397,-0.260818,0.442765,0.623085,-1.270548,3
1051034,-3.175273,-9.192020,-0.275174,0.153994,0.448071,-1.130538,3
1051044,-3.174077,-9.188431,-0.277567,-0.169780,0.308062,-1.016778,3
1052818,-2.346161,-9.387035,-2.057826,29.862411,137.946832,-3.668224,3
1052828,-2.634496,-9.364307,-1.786241,30.527465,144.597292,-4.140759,3
1052838,-3.087936,-9.353539,-1.499103,30.824983,148.447571,-4.525785,3
1052848,-3.434895,-9.160915,-1.168893,30.711219,149.383841,-4.919565,3
1052858,-3.784246,-9.024525,-0.848255,29.547386,147.624993,-4.727051,3
1052868,-4.168293,-8.935989,-0.597009,27.560997,143.223438,-4.228266,3
1052878,-4.432701,-8.792419,-0.307477,24.813294,136.424196,-4.009499,3
1052888,-4.615751,-8.751743,-0.070588,20.971763,127.489829,-3.834484,3
1052898,-4.680359,-8.827118,0.113659,16.578941,116.954064,-3.860737,3
1052908,-4.780857,-8.867794,0.282353,12.772416,105.088222,-4.018248,3
1052918,-4.890926,-8.912064,0.419940,9.307159,92.040987,-4.123257,3
1052927,-4.874176,-9.038879,0.599402,6.060675,77.856202,-4.079502,3
1052937,-5.036888,-9.068790,0.654437,3.505487,62.778888,-3.843237,3
1052947,-5.026119,-9.019741,0.768095,1.282826,46.756454,-3.746979,3
1052957,-5.004585,-9.142967,0.796809,-1.176103,30.261505,-3.116932,3
1052966,-5.015352,-9.202789,0.745364,-2.952483,13.582779,-2.320624,3
1052976,-4.888533,-9.127415,0.685543,-4.046312,-3.017181,-1.410558,3
1052986,-4.730606,-9.132202,0.528813,-4.903875,-18.794579,0.068300,3
1052996,-4.606180,-9.152542,0.407976,-5.437664,-33.521898,1.765924,3
1053005,-4.427916,-9.187237,0.241675,-6.041458,-46.840377,3.419794,3
1053015,-4.253239,-9.276966,0.028714,-6.706507,-58.933764,4.889902,3
1053025,-4.094116,-9.249451,-0.155533,-6.706507,-69.522033,5.869972,3
1053035,-3.931405,-9.159718,-0.323031,-7.949097,-78.675203,6.578773,3
1053045,-3.763907,-9.169292,-0.495314,-7.949097,-78.675203,6.578773,3
1053055,-3.622731,-9.177666,-0.691525,-10.985569,-92.063665,7.716358,3
1053065,-3.487536,-9.142967,-0.820738,-10.985569,-96.614017,7.742609,3
1053075,-3.285343,-9.182453,-0.941575,-13.462002,-99.659243,7.620102,3
1053085,-3.035294,-9.288933,-1.062413,-13.462002,-99.659243,7.620102,3
1053094,-2.870189,-9.366699,-1.138983,-14.599583,-101.006806,7.453838,3
1053104,-2.858225,-9.280556,-1.160518,-14.835854,-100.796807,6.981304,3
1053114,-2.779262,-9.211166,-1.176072,-14.564583,-99.624243,6.325006,3
1053124,-2.721834,-9.230309,-1.231106,-14.809601,-97.882843,5.799967,3
1053133,-2.539979,-9.232700,-1.356730,-15.063366,-95.406408,5.589952,3
1053143,-2.539979,-9.232700,-1.356730,-14.704594,-91.976166,5.589952,3
1053153,-2.234895,-9.299698,-1.491924,-13.663266,-86.725769,6.114988,3
1053163,-2.194217,-9.336788,-1.491924,-11.755623,-79.909029,6.657528,3
1053172,-2.221734,-9.309269,-1.436889,-10.136757,-72.733521,7.068810,3
1053182,-2.309072,-9.299698,-1.349551,-9.322945,-66.100526,7.348829,3
1053192,-2.431107,-9.261414,-1.274177,-8.955421,-60.255113,7.480089,3
1053202,-2.513659,-9.315254,-1.196411,-8.789158,-55.205994,7.585096,3
1053212,-2.544765,-9.477962,-1.142572,-8.867916,-50.603151,7.611349,3
1053222,-2.461017,-9.632301,-1.127019,-8.587894,-45.869050,7.488840,3
1053232,-2.522033,-9.544964,-1.083948,-6.977777,-41.003695,6.867546,3
1053242,-2.537587,-9.473179,-1.025324,-5.717684,-36.435869,6.106239,3
1053252,-2.550747,-9.527020,-1.001396,-5.148893,-31.973031,5.371185,3
1053262,-2.644067,-9.428909,-0.932004,-4.265078,-27.842743,4.277355,3
1053272,-2.748155,-9.340378,-0.833898,-3.608781,-24.394989,3.157274,3
1053282,-2.878563,-9.391823,-0.726221,-3.381264,-21.673539,2.247209,3
1053292,-3.048454,-9.407375,-0.632901,-2.996237,-19.888412,1.407147,3
1053301,-3.084346,-9.389431,-0.600598,-2.523702,-18.777077,0.715847,3
1053311,-2.975473,-9.515053,-0.585045,-2.296185,-17.595742,0.453327,3
1053321,-2.983849,-9.576069,-0.599402,-1.062345,-16.090631,0.208310,3
1053331,-2.995812,-9.418144,-0.577866,0.582774,-14.480518,-0.036708,3
1053340,-3.010169,-9.304485,-0.538385,1.344080,-12.914158,-0.097963,3
1053350,-3.044865,-9.269791,-0.507278,1.449088,-11.557808,-0.176718,3
1053360,-3.089132,-9.239880,-0.454636,1.274076,-10.393975,-0.342980,3
1053370,-3.151345,-9.219540,-0.409172,0.897798,-9.562656,-0.631752,3
1053380,-3.215952,-9.192020,-0.344566,0.399012,-9.160130,-0.955525,3
1053390,-3.233897,-9.202789,-0.314656,-0.248536,-9.063873,-1.226795,3
1053400,-3.224326,-9.233894,-0.315852,-0.843579,-9.081375,-1.463062,3
1053411,-3.169291,-9.220734,-0.326620,-1.123600,-9.098873,-1.716832,3
1053421,-3.121434,-9.213558,-0.330209,-1.342365,-8.818855,-1.909344,3
1053432,-3.126221,-9.208771,-0.334995,-1.438622,-8.372574,-1.988101,3
1053442,-3.120238,-9.225521,-0.324227,-1.491127,-8.040047,-2.171865,3
1053453,-3.102293,-9.244667,-0.333799,-1.692391,-7.593761,-2.346876,3
1053463,-3.104685,-9.243469,-0.331406,-1.762395,-7.208736,-2.626897,3
1053474,-3.144166,-9.265003,-0.301496,-1.981162,-6.858711,-2.924417,3
1053484,-3.157328,-9.254234,-0.293121,-2.138674,-6.727448,-3.073177,3
1053495,-3.163309,-9.266197,-0.289531,-2.304935,-6.806206,-3.143185,3
1053505,-3.166898,-9.263805,-0.294317,-2.453696,-6.893715,-3.038176,3
1053516,-3.201595,-9.203987,-0.283549,-2.654961,-7.226238,-2.408133,3
1053526,-3.189631,-9.157326,-0.291924,-2.873727,-7.497505,-2.040605,3
1053537,-3.154934,-9.198006,-0.318245,-3.451270,-7.891285,-1.550569,3
1053547,-3.105882,-9.251842,-0.351745,-3.845049,-8.040047,-1.174291,3
1053558,-3.065204,-9.232700,-0.375673,-3.976308,-8.092552,-1.095536,3
1055247,-2.333001,-9.585640,-1.875972,11.328560,127.218533,-6.835957,3
1055256,-2.597407,-9.531803,-1.811366,14.645051,133.580196,-6.870956,3
1055266,-2.618942,-9.346359,-1.769491,14.645051,133.580196,-6.870956,3
1055276,-2.727816,-9.381054,-1.697706,16.106408,138.751888,-7.045967,3
1055286,-3.035294,-9.288933,-1.580458,16.692696,142.838440,-7.019718,3
1055296,-3.340379,-9.109470,-1.405783,17.690277,145.638609,-7.177227,3
1055306,-3.690927,-8.967094,-1.196411,18.022789,146.601191,-6.415924,3
1055316,-3.949351,-8.865402,-0.947557,17.489007,145.148554,-6.415924,3
1055326,-4.167097,-8.924026,-0.711864,15.870141,141.175842,-5.794630,3
1055336,-4.445862,-8.947956,-0.409172,13.682480,134.919059,-4.840809,3
1055345,-4.663609,-8.988632,-0.118445,11.827344,126.334739,-4.167009,3
1055355,-4.663609,-8.988632,0.129212,9.814697,115.343964,-3.641972,3
1055365,-4.876570,-9.098701,0.374477,7.942060,102.077973,-3.064430,3
1055375,-5.044065,-9.098701,0.374477,6.471954,86.825628,-2.539391,3
1055384,-5.197206,-9.150146,0.551545,5.264366,69.858127,-1.961850,3
1055394,-5.325222,-9.121433,0.685543,4.196787,51.341796,-1.279299,3
1055404,-5.371883,-9.056828,0.726221,2.919195,31.871622,-0.229222,3
1055414,-5.333597,-9.119041,0.736989,1.510342,11.963910,1.214633,3
1055423,-5.225920,-9.208771,0.613759,0.670281,-7.698772,3.026015,3
1055433,-5.032103,-9.250645,0.457029,0.530271,-26.337640,5.012409,3
1055443,-4.895712,-9.202789,0.270389,0.757788,-43.488879,7.191319,3
1055453,-4.704287,-9.200397,0.052642,0.521520,-59.065018,9.291473,3
1055463,-4.493719,-9.213558,-0.148355,-0.257286,-72.812257,11.137860,3
1055473,-4.302292,-9.203987,-0.345763,-1.342365,-84.686890,12.564213,3
1055483,-4.144365,-9.156132,-0.483350,-2.733716,-94.907656,13.631791,3
1055493,-4.077368,-9.120239,-0.626919,-4.308832,-103.605771,14.366845,3
1055503,-3.974477,-9.135792,-0.766899,-5.988953,-111.087584,14.734372,3
1055513,-3.866798,-9.182453,-0.867398,-7.572821,-117.221737,14.734372,3
1055523,-3.757926,-9.192020,-0.965504,-8.561642,-122.122133,14.585609,3
1055533,-3.578464,-9.291325,-1.082752,-9.287945,-125.718629,14.349346,3
1055543,-3.333200,-9.400196,-1.219142,-9.856731,-127.556205,13.833058,3
1055552,-3.135792,-9.352341,-1.342373,-9.611717,-127.704954,13.054249,3
1055562,-2.880957,-9.294910,-1.494317,-9.611717,-125.867426,12.214187,3
1055572,-2.569890,-9.395412,-1.591226,-9.646721,-121.833372,11.356629,3
1055582,-2.528015,-9.326019,-1.562512,-8.684155,-116.232908,10.262794,3
1055591,-2.538783,-9.230309,-1.489531,-8.229118,-110.230005,9.230221,3
1055601,-2.600996,-9.243469,-1.380658,-8.649147,-104.489589,8.442661,3
1055611,-2.659620,-9.193218,-1.316051,-8.911667,-98.976688,7.760111,3
1055621,-2.525622,-9.206379,-1.319641,-9.182938,-93.437500,7.436337,3
1055630,-2.285144,-9.493519,-1.368693,-9.384201,-86.795778,7.340080,3
1055640,-2.220538,-9.564106,-1.337587,-8.229118,-79.173980,6.736284,3
1055650,-2.256430,-9.431305,-1.247856,-6.697756,-71.324649,5.861221,3
1055660,-2.340179,-9.382252,-1.144965,-6.111462,-63.842864,5.021160,3
1055670,-2.445463,-9.359520,-1.040877,-5.945200,-57.078629,3.953583,3
1055680,-2.507676,-9.302094,-0.917647,-6.093962,-50.979433,2.894756,3
1055690,-2.623728,-9.316448,-0.812363,-6.251472,-45.589037,2.054694,3
1055700,-2.726620,-9.279358,-0.725025,-6.102713,-40.863681,1.354643,3
1055710,-2.785243,-9.238682,-0.668793,-5.761438,-36.645875,1.048371,3
1055719,-2.785243,-9.298504,-0.628116,-5.411411,-32.471833,1.188381,3
1055729,-2.805583,-9.354733,-0.602991,-4.781366,-28.472778,1.284638,3
1055739,-2.816350,-9.329609,-0.553938,-4.037561,-24.771271,1.284638,3
1055749,-2.847457,-9.300896,-0.520439,-3.503774,-21.271012,1.354643,3
1055758,-2.900099,-9.251842,-0.492921,-3.250005,-18.042023,1.302139,3
1055768,-2.946759,-9.218342,-0.423529,-3.320010,-15.206822,1.267137,3
1055778,-2.988633,-9.213558,-0.392423,-3.573778,-12.765397,1.267137,3
1055788,-3.055633,-9.215950,-0.362512,-3.783794,-10.560230,1.337142,3
1055797,-3.108274,-9.206379,-0.354137,-3.801295,-8.853855,1.389646,3
1055807,-3.092721,-9.232700,-0.344566,-3.810045,-7.164982,1.599661,3
1055817,-3.089132,-9.303288,-0.344566,-3.696288,-5.572369,1.704669,3
1055827,-3.042472,-9.330807,-0.396012,-3.696288,-5.572369,1.704669,3
1055837,-2.988633,-9.293716,-0.413958,-3.425018,-3.857241,1.380895,3
1055847,-3.032901,-9.256630,-0.392423,-2.584956,0.063044,1.057122,3
1055857,-3.085543,-9.273380,-0.384048,-2.383691,1.944431,0.750849,3
1055867,-3.141774,-9.267395,-0.369691,-2.383691,1.944431,0.750849,3
1055877,-3.195613,-9.261414,-0.344566,-2.182426,3.379536,0.199559,3
1055887,-3.231504,-9.255432,-0.339781,-1.727394,5.278423,-0.115464,3
1055897,-3.215952,-9.282948,-0.349352,-1.736144,6.030979,-0.360482,3
1055907,-3.243469,-9.287735,-0.332602,-1.736144,6.030979,-0.360482,3
1055917,-3.332004,-9.236290,-0.294317,-1.473625,6.748531,-0.833016,3
1055926,-3.366699,-9.243469,-0.263210,-1.001091,7.159813,-0.833016,3
1055936,-3.395412,-9.276966,-0.262014,-1.009841,7.159813,-0.981777,3
1055946,-3.432503,-9.254234,-0.241675,-1.027342,6.853539,-1.113037,3
1055956,-3.443269,-9.244667,-0.223729,-0.808577,6.328501,-1.253047,3
1055965,-3.443269,-9.244667,-0.229711,-0.659816,5.575947,-1.340554,3
1055975,-3.433699,-9.266197,-0.229711,-0.642314,4.639627,-1.296800,3
1057747,-2.853438,-9.425323,-1.763509,12.991180,129.659915,-1.401808,3
1057756,-3.226720,-9.457626,-1.630708,14.487534,133.527708,-1.183041,3
1057766,-3.476768,-9.443268,-1.375872,16.018898,134.884095,-1.279299,3
1057776,-3.749551,-9.337982,-1.148554,17.305244,133.807731,-1.393057,3
1057786,-4.079760,-9.226719,-0.922433,18.049049,130.403745,-1.393057,3
1057796,-4.383648,-9.151344,-0.664008,17.970291,124.610901,-1.594323,3
1057806,-4.673180,-9.066399,-0.401994,17.077728,116.691554,-1.961850,3
1057816,-4.883749,-9.072380,-0.126819,15.616364,106.558311,-2.346876,3
1057826,-5.103888,-9.133396,0.141176,14.006252,94.403658,-2.740654,3
1057836,-5.245064,-9.189629,0.397208,12.623650,80.315123,-3.221941,3
1057845,-5.393419,-9.227917,0.575474,11.477321,64.459014,-3.405703,3
1057855,-5.592022,-9.097507,0.673579,10.549752,47.027712,-3.475710,3
1057865,-5.519043,-8.981453,0.740578,8.965885,28.791397,-3.186937,3
1057875,-5.453239,-9.026917,0.696311,7.198257,10.633816,-2.110609,3
1057884,-5.341972,-9.019741,0.613759,6.069426,-6.928719,-0.920522,3
1057894,-5.090727,-9.085541,0.508475,5.071852,-23.493676,0.514582,3
1057904,-4.910069,-9.122631,0.358923,4.503061,-38.658541,2.089697,3
1057914,-4.746161,-9.117844,0.215354,3.986773,-52.449541,3.463547,3
1057923,-4.546360,-9.104683,0.074177,2.884193,-64.866700,4.776142,3
1057933,-4.398006,-9.043667,-0.065803,1.755359,-75.831237,5.922476,3
1057943,-4.273579,-9.013756,-0.221336,0.451515,-85.351934,7.016306,3
1057953,-4.137188,-9.016151,-0.329013,-1.132350,-93.647585,7.786362,3
1057963,-3.998405,-8.998203,-0.465404,-2.917480,-100.551820,8.381409,3
1057973,-3.850050,-8.953938,-0.613759,-4.947628,-106.187224,8.696426,3
1057983,-3.522232,-9.008972,-0.765703,-7.065281,-110.195005,8.696426,3
1057993,-3.227916,-9.125023,-0.905683,-8.911667,-112.128901,8.600174,3
1058003,-3.001794,-9.132202,-1.015752,-10.110508,-112.032652,8.136387,3
1058013,-2.730209,-9.145359,-1.129412,-11.143078,-110.011256,7.681355,3
1058023,-2.559122,-9.243469,-1.195214,-11.799377,-106.125939,7.235073,3
1058033,-2.428713,-9.316448,-1.237089,-11.676868,-100.779295,6.780039,3
1058043,-2.348555,-9.396610,-1.251445,-11.003071,-94.391356,6.316254,3
1058052,-2.392821,-9.309269,-1.198803,-10.005497,-87.548370,5.756214,3
1058062,-2.459820,-9.199203,-1.138983,-9.585464,-80.845337,5.301182,3
1058072,-2.422731,-9.165703,-1.170090,-9.909241,-74.299898,5.178671,3
1058082,-2.092522,-9.375072,-1.312463,-10.443028,-66.704316,5.371185,3
1058091,-1.881954,-9.552143,-1.412961,-9.392948,-57.201142,5.099916,3
1058101,-1.942971,-9.373875,-1.360319,-7.441561,-46.962876,4.111094,3
1058111,-2.086540,-9.270985,-1.240678,-7.117786,-37.127168,3.183527,3
1058121,-2.271983,-9.318844,-1.121037,-7.424061,-28.507797,2.159702,3
1058130,-2.528015,-9.329609,-0.942772,-7.424061,-21.402276,0.943363,3
1058140,-2.817547,-9.285343,-0.784845,-7.205294,-16.011871,-0.159217,3
1058150,-2.976669,-9.296108,-0.729810,-7.012779,-11.986588,-0.850518,3
1058160,-3.007776,-9.349949,-0.684347,-6.601500,-8.845108,-1.200543,3
1058170,-3.059221,-9.339180,-0.648454,-5.735184,-5.939896,-1.428060,3
1058180,-3.110668,-9.347557,-0.592223,-4.781366,-3.533468,-1.576821,3
1058190,-3.215952,-9.366699,-0.532403,-3.818796,-1.582077,-1.620574,3
1058200,-3.292521,-9.333199,-0.480957,-2.917480,-0.435743,-1.638074,3
1058210,-3.342772,-9.336788,-0.430708,-2.147424,0.133049,-1.506816,3
1058219,-3.415752,-9.383446,-0.384048,-1.526129,0.133049,-1.358055,3
1058229,-3.432503,-9.400196,-0.344566,-0.869831,-0.216977,-1.244296,3
1058239,-3.485144,-9.312859,-0.317049,-0.869831,-0.216977,-1.244296,3
1058249,-3.475573,-9.243469,-0.307477,-0.047271,-1.975855,-1.454311,3
1058258,-3.357128,-9.322430,-0.360120,0.381510,-1.975855,-1.454311,3
1058268,-3.300897,-9.311661,-0.401994,0.259001,-2.850918,-1.498065,3
1058278,-3.213558,-9.241074,-0.397208,0.617778,-3.270950,-1.804338,3
1058288,-3.158525,-9.306877,-0.396012,1.002806,-3.297201,-2.171865,3
1058297,-3.147757,-9.323627,-0.410369,1.142816,-2.920925,-2.425632,3
1058307,-3.147757,-9.323627,-0.410369,1.422837,-2.439639,-2.705650,3
1058317,-3.128613,-9.238682,-0.392423,1.685356,-1.914601,-2.933170,3
1058327,-3.128613,-9.229111,-0.388834,1.510342,-1.275805,-2.968172,3
1058337,-3.175273,-9.232700,-0.367298,1.239072,-0.847023,-2.968172,3
1058347,-3.192023,-9.207577,-0.339781,0.976554,-0.689510,-2.863165,3
1058357,-3.213558,-9.186039,-0.331406,0.670281,-0.532000,-2.705650,3
1058367,-3.229113,-9.151344,-0.311067,0.250251,-0.742016,-2.425632,3
1058377,-3.218345,-9.138184,-0.309870,-0.213533,-0.995784,-1.970601,3
1058387,-3.188434,-9.186039,-0.329013,-0.519805,-1.197049,-1.506816,3
1058397,-3.159720,-9.224323,-0.349352,-0.677317,-1.170796,-1.095536,3
1058407,-3.098702,-9.247059,-0.351745,-0.729821,-0.978282,-0.684256,3
1058417,-3.090328,-9.254234,-0.361316,-0.502304,-0.532000,-0.517993,3
1058426,-3.061614,-9.310467,-0.343370,-0.458551,-0.173224,-0.439238,3
1058436,-3.074775,-9.316448,-0.331406,-0.292289,0.089295,-0.570498,3
1058446,-3.110668,-9.287735,-0.299103,-0.082273,0.211804,-0.745510,3
1058456,-3.144166,-9.261414,-0.287138,-0.029770,0.168052,-0.920522,3
1058465,-3.166898,-9.268593,-0.269192,-0.073523,-0.059465,-0.999278,3
1058475,-3.193220,-9.223129,-0.269192,-0.161029,-0.969532,-0.999278,3
1060187,-2.085343,-9.333199,-2.176271,16.036400,130.981255,-2.373128,3
1060197,-2.378465,-9.363110,-2.115253,16.561432,139.661860,-2.556890,3
1060207,-2.770886,-9.367893,-1.974077,17.454003,146.347404,-2.854414,3
1060216,-3.016150,-9.286541,-1.813759,18.320313,150.643978,-3.081930,3
1060226,-3.083150,-9.349949,-1.674974,19.011621,153.137875,-2.714403,3
1060236,-3.381056,-9.341572,-1.542173,20.332963,154.345512,-2.040605,3
1060246,-3.781854,-9.127415,-1.333998,21.514306,153.321648,-1.804338,3
1060255,-3.970886,-8.998203,-1.101894,20.840509,149.646354,-1.935597,3
1060265,-4.140776,-9.102291,-0.888933,19.300393,143.932247,-1.848091,3
1060275,-4.433897,-9.081951,-0.644865,18.609085,136.109126,-1.900594,3
1060285,-4.700697,-8.947956,-0.348155,17.515259,126.010978,-2.031854,3
1060295,-4.960318,-8.925224,-0.089731,15.292599,113.777614,-1.699330,3
1060305,-5.101494,-9.010166,0.175872,12.807419,99.549046,-1.305551,3
1060315,-5.227118,-9.087933,0.370887,10.777267,83.675385,-0.710507,3
1060325,-5.391027,-9.067596,0.514457,9.062141,66.366611,0.068300,3
1060335,-5.314455,-9.066399,0.634098,7.119503,48.130312,0.969615,3
1060344,-5.319241,-9.102291,0.649651,5.343121,29.561448,2.185954,3
1060354,-5.302492,-9.008972,0.605384,3.908016,10.975094,3.201029,3
1060364,-5.082352,-9.087933,0.524028,2.315401,-7.129982,4.478621,3
1060374,-4.895712,-9.268593,0.337388,1.457839,-23.966210,6.079987,3
1060383,-4.717447,-9.261414,0.187836,1.641602,-39.437332,7.270075,3
1060393,-4.533199,-9.193218,0.017946,1.300327,-53.420854,8.346405,3
1060403,-4.347755,-9.175270,-0.141176,0.267752,-65.759249,9.518990,3
1060413,-4.259220,-9.116646,-0.321834,-0.537307,-76.557527,10.516564,3
1060422,-4.167097,-9.030506,-0.453440,-1.543630,-86.043243,11.400379,3
1060432,-4.045065,-9.043667,-0.573081,-3.337511,-94.181337,12.406704,3
1060442,-3.961315,-9.119041,-0.714257,-5.358908,-101.173091,13.176762,3
1060452,-3.804585,-9.157326,-0.838684,-7.476564,-106.869781,13.290520,3
1060462,-3.559322,-9.180058,-0.970289,-9.235439,-111.052585,12.966740,3
1060472,-3.332004,-9.217148,-1.094716,-10.346771,-113.432765,12.450455,3
1060482,-3.119042,-9.250645,-1.209571,-11.020573,-113.721526,11.960419,3
1060492,-3.006580,-9.291325,-1.247856,-11.151832,-112.566435,11.260365,3
1060502,-3.041276,-9.202789,-1.225124,-11.046826,-110.676301,10.332803,3
1060512,-3.017348,-9.170486,-1.222732,-11.519356,-108.602381,9.632748,3
1060522,-2.736191,-9.215950,-1.365105,-12.210659,-105.504668,9.195213,3
1060532,-2.271983,-9.418144,-1.579262,-11.843132,-99.869261,8.897694,3
1060542,-2.013558,-9.531803,-1.651046,-9.795483,-91.538639,8.145142,3
1060551,-1.946560,-9.498306,-1.605583,-7.642826,-81.606665,7.016306,3
1060561,-2.047058,-9.397804,-1.497906,-6.120213,-71.639681,5.598701,3
1060571,-2.233698,-9.287735,-1.342373,-6.120213,-71.639681,5.598701,3
1060581,-2.452641,-9.190826,-1.188035,-5.446413,-54.969726,2.448473,3
1060590,-2.569890,-9.099899,-1.136590,-5.446413,-54.969726,2.448473,3
1060600,-2.438285,-9.290127,-1.116251,-6.093962,-48.485489,1.345892,3
1060610,-2.589032,-9.316448,-1.026520,-7.004028,-41.826248,0.969615,3
1060621,-2.752941,-9.166897,-0.900897,-5.953951,-34.939516,0.497081,3
1060630,-2.854635,-9.202789,-0.790827,-4.571350,-28.875313,0.392073,3
1060641,-2.989830,-9.373875,-0.674776,-4.361336,-23.869951,0.733348,3
1060651,-3.133400,-9.336788,-0.563509,-4.527599,-20.080926,0.637091,3
1060662,-3.284147,-9.223129,-0.449850,-4.177572,-16.003121,0.435826,3
1060672,-3.353539,-9.196808,-0.439083,-4.658855,-15.486835,0.602088,3
1060683,-3.279361,-9.274574,-0.467796,-5.096388,-15.066807,0.943363,3
1060693,-3.214754,-9.323627,-0.488136,-4.851372,-14.226754,1.135877,3
1060704,-3.207577,-9.249451,-0.478564,-4.002560,-13.132919,1.135877,3
1060714,-3.235094,-9.206379,-0.482153,-3.372513,-12.135350,1.100875,3
1060725,-3.239880,-9.268593,-0.488136,-3.398766,-11.269035,1.109625,3
1060735,-3.249452,-9.354733,-0.443868,-3.311259,-10.437726,0.873358,3
1060757,-3.249452,-9.354733,-0.443868,-2.873727,-8.897610,0.295816,3
1060768,-3.305683,-9.361912,-0.431904,-2.383691,-8.206310,0.015796,3
1060778,-3.328415,-9.314056,-0.433101,-1.893656,-7.725025,-0.246724,3
1060788,-3.278165,-9.268593,-0.415154,-1.718643,-7.278740,-0.404235,3
1060797,-3.249452,-9.274574,-0.434297,-1.841152,-6.701199,-0.587999,3
1060807,-3.165702,-9.282948,-0.509671,-1.832401,-5.782383,-0.780512,3
